user_id,month,age,gender,education,occupation,city_tier,monthly_income,housing_rent,groceries,utilities,transport,dining_out,entertainment,healthcare,education_expense,shopping,investments,loan_emi,miscellaneous,total_expenses,monthly_savings,savings_rate,expense_ratio,investment_ratio,has_loan,credit_score,savings_risk,age_group,month_str
USR1051,2023-05-01,49,Female,Master's,Salaried,Tier 1,66790,18765,8812,3860,4807,4938,4842,836,1896,14251,8469,0,2516,65523,0,0.0,98.1,12.68,0,509,High Risk,41-50,2023-05
USR1052,2024-10-01,52,Female,Bachelor's,Salaried,Tier 3,68676,10897,8073,3950,1223,4001,1646,3173,1049,9948,968,0,2780,46740,20968,30.53,68.06,1.41,0,613,Low Risk,51-65,2024-10
USR1053,2024-11-01,30,Male,Master's,Salaried,Tier 2,77424,12642,2141,2647,3739,4037,3506,4826,1030,4788,4660,0,2214,41570,31194,40.29,53.69,6.02,0,656,Low Risk,22-30,2024-11
USR1054,2024-12-01,50,Male,High School,Self-Employed,Tier 3,49667,12931,3717,3895,7418,7216,3601,318,590,13910,9621,14492,2367,70455,0,0.0,141.85,19.37,1,448,High Risk,41-50,2024-12
USR1055,2023-01-01,35,Male,Bachelor's,Salaried,Tier 2,44164,7551,9313,828,2878,7318,3983,4361,1038,14762,1361,0,3228,55260,0,0.0,125.12,3.08,0,477,High Risk,31-40,2023-01
USR1056,2024-01-01,61,Male,Master's,Salaried,Tier 2,70146,10835,7714,1205,6361,6700,2572,2492,1455,11876,4518,0,2147,53357,12271,17.49,76.07,6.44,0,568,Medium Risk,51-65,2024-01
USR1057,2022-12-01,62,Male,Bachelor's,Freelancer,Tier 3,57843,10660,2399,720,5346,4786,350,2304,898,10334,13651,8987,1343,48127,0,0.0,83.2,23.6,1,463,High Risk,51-65,2022-12
USR1058,2023-09-01,43,Male,Bachelor's,Self-Employed,Tier 3,60219,15835,6763,2314,6113,5239,1859,1267,1423,12044,12402,7306,4431,64594,0,0.0,107.27,20.59,1,474,High Risk,41-50,2023-09
USR1059,2022-01-01,32,Female,High School,Salaried,Tier 2,58566,17023,11714,2361,3714,2589,1078,623,206,13787,11447,14556,3348,70999,0,0.0,121.23,19.55,1,459,High Risk,31-40,2022-01
USR1060,2022-06-01,44,Female,Master's,Salaried,Tier 1,56221,10709,11526,3114,6064,6105,2519,4019,1624,8616,12151,11493,1135,66924,0,0.0,119.04,21.61,1,443,High Risk,41-50,2022-06
USR1061,2022-11-01,22,Male,Bachelor's,Self-Employed,Tier 2,50236,14249,8255,1495,3371,7840,3083,4690,2127,14527,9414,3316,3357,66310,0,0.0,132.0,18.74,1,470,High Risk,22-30,2022-11
USR1062,2023-04-01,58,Female,Master's,Salaried,Tier 2,73290,13668,2238,1521,4989,7322,4195,1480,909,1022,2209,0,200,37544,33537,45.76,51.23,3.01,0,720,Low Risk,51-65,2023-04
USR1063,2023-10-01,42,Male,Bachelor's,Salaried,Tier 1,66283,18074,5215,609,5107,3821,2615,2019,1239,4945,8559,0,276,43920,13804,20.83,66.26,12.91,0,614,Low Risk,41-50,2023-10
USR1064,2022-11-01,47,Male,Master's,Business Owner,Tier 1,96717,22476,9541,648,5281,3049,1715,3632,1525,6959,10741,28510,2828,86164,0,0.0,89.09,11.11,1,507,High Risk,41-50,2022-11
USR1065,2024-02-01,57,Male,Master's,Salaried,Tier 3,68841,19327,5647,2953,4419,1716,3587,962,1482,14528,5354,9924,2395,66940,0,0.0,97.24,7.78,1,489,High Risk,51-65,2024-02
USR1066,2024-02-01,44,Female,Bachelor's,Freelancer,Tier 1,51246,17885,7408,1198,7264,5385,789,1829,258,7586,10685,0,773,50375,0,0.0,98.3,20.85,0,532,High Risk,41-50,2024-02
USR1067,2023-09-01,22,Other,Bachelor's,Student,Tier 2,23130,7807,11808,3564,6334,7393,787,642,4647,2444,2683,1606,1748,48780,0,0.0,210.89,11.6,1,364,High Risk,22-30,2023-09
USR1068,2024-02-01,61,Female,Bachelor's,Salaried,Tier 1,55104,8312,8340,1933,2220,9433,2819,3214,453,4071,830,7503,385,48683,5591,10.15,88.35,1.51,1,527,Medium Risk,51-65,2024-02
USR1069,2023-03-01,36,Male,PhD,Salaried,Tier 1,58953,19282,4429,3700,6422,6808,5687,2781,798,2060,4052,14772,4817,71556,0,0.0,121.38,6.87,1,439,High Risk,31-40,2023-03
USR1070,2024-11-01,42,Female,Bachelor's,Self-Employed,Tier 1,59448,9707,5652,607,3899,5582,1395,1697,374,5247,3397,10064,4042,48266,7785,13.1,81.19,5.71,1,561,Medium Risk,41-50,2024-11
USR1071,2022-11-01,30,Male,PhD,Business Owner,Tier 1,95391,32491,11913,888,7247,7725,4553,4452,463,13422,21164,26342,3692,113188,0,0.0,118.66,22.19,1,497,High Risk,22-30,2022-11
USR1072,2022-09-01,30,Female,Bachelor's,Student,Tier 3,18054,3725,8307,924,5878,7930,2526,288,74,7654,2922,3498,2443,43247,0,0.0,239.54,16.18,1,412,High Risk,22-30,2022-09
USR1073,2023-11-01,31,Female,Master's,Freelancer,Tier 3,42046,9519,11464,2994,2357,9339,2805,2449,241,12286,5890,11862,233,65549,0,0.0,155.9,14.01,1,468,High Risk,31-40,2023-11
USR1074,2022-04-01,47,Male,Master's,Salaried,Tier 1,75037,12630,7140,3465,3265,3297,2738,1179,1040,14589,9504,22184,1820,73347,0,0.0,97.75,12.67,1,494,High Risk,41-50,2022-04
USR1075,2024-06-01,62,Female,Master's,Freelancer,Tier 2,52872,9118,4878,1591,2896,1318,5904,661,1712,1092,8593,8643,2096,39909,4370,8.27,75.48,16.25,1,495,High Risk,51-65,2024-06
USR1076,2024-04-01,56,Female,PhD,Salaried,Tier 2,81454,24057,3535,3637,4264,8934,765,3752,1282,12585,15371,15581,2655,81047,0,0.0,99.5,18.87,1,505,High Risk,51-65,2024-04
USR1077,2024-01-01,46,Male,Bachelor's,Self-Employed,Tier 3,70912,24029,10727,3203,4521,7306,1956,2956,122,11360,9828,0,2000,68180,0,0.0,96.15,13.86,0,519,High Risk,41-50,2024-01
USR1078,2023-10-01,47,Female,High School,Salaried,Tier 3,37868,10305,8254,2499,4386,7501,4275,3828,1334,5827,8882,0,4832,53041,0,0.0,140.07,23.46,0,459,High Risk,41-50,2023-10
USR1079,2024-01-01,32,Male,Master's,Salaried,Tier 2,64403,18881,2948,2163,3062,8426,1560,2701,110,12594,15727,17093,2283,71821,0,0.0,111.52,24.42,1,445,High Risk,31-40,2024-01
USR1080,2024-02-01,59,Female,Master's,Freelancer,Tier 2,53324,16124,5941,2027,2946,4604,2768,579,1279,1255,13268,0,1605,39128,928,1.74,73.38,24.88,0,511,High Risk,51-65,2024-02
USR1081,2024-05-01,23,Female,Bachelor's,Self-Employed,Tier 3,67638,13700,11213,2526,4167,8546,2573,4696,473,9991,11319,0,3888,61773,0,0.0,91.33,16.73,0,499,High Risk,22-30,2024-05
USR1082,2024-08-01,28,Female,Bachelor's,Salaried,Tier 1,49908,7937,8603,2868,2761,512,1395,4846,4711,996,11636,0,2852,37481,791,1.58,75.1,23.31,0,528,High Risk,22-30,2024-08
USR1083,2024-02-01,39,Female,Bachelor's,Salaried,Tier 2,78486,11802,10625,3266,4117,6394,2331,3183,496,13560,7936,0,4738,60512,10038,12.79,77.1,10.11,0,598,Medium Risk,31-40,2024-02
USR1084,2024-04-01,48,Female,Bachelor's,Business Owner,Tier 3,81086,17849,3403,2355,7205,7550,3088,3260,1891,2921,17425,10354,1386,61262,2399,2.96,75.55,21.49,1,537,High Risk,41-50,2024-04
USR1085,2023-08-01,55,Male,Bachelor's,Freelancer,Tier 2,47231,9365,9819,3275,1812,3517,5843,3150,1063,2098,10735,0,4333,44275,0,0.0,93.74,22.73,0,507,High Risk,51-65,2023-08
USR1086,2022-02-01,48,Female,Bachelor's,Salaried,Tier 2,61415,9977,5511,3127,2364,7892,5800,4740,1145,12971,13881,0,2339,55866,0,0.0,90.96,22.6,0,498,High Risk,41-50,2022-02
USR1087,2023-11-01,38,Male,Master's,Salaried,Tier 2,66509,12364,4935,946,7926,1189,1767,3930,1473,4627,13814,7891,2878,49926,2769,4.16,75.07,20.77,1,515,High Risk,31-40,2023-11
USR1088,2022-05-01,64,Female,Bachelor's,Salaried,Tier 1,71384,12485,6878,2097,2805,6378,3610,4624,726,13070,7256,20572,3994,77239,0,0.0,108.2,10.16,1,503,High Risk,51-65,2022-05
USR1089,2023-09-01,45,Male,Bachelor's,Student,Tier 2,14451,4811,9506,709,6007,3638,2567,2131,1831,13623,574,0,2919,47742,0,0.0,330.37,3.97,0,337,High Risk,41-50,2023-09
USR1090,2023-10-01,46,Male,Bachelor's,Self-Employed,Tier 2,58763,10462,9591,1348,2307,8476,3543,3621,1821,7516,4906,0,4802,53487,370,0.63,91.02,8.35,0,517,High Risk,41-50,2023-10
USR1091,2022-11-01,28,Female,High School,Self-Employed,Tier 2,44926,11569,7060,2362,3241,9368,3297,2190,448,6051,8617,6339,2426,54351,0,0.0,120.98,19.18,1,451,High Risk,22-30,2022-11
USR1092,2024-06-01,27,Male,Master's,Self-Employed,Tier 2,56902,15285,5333,2917,6164,6827,1460,4056,2221,4090,3312,0,2531,50884,2706,4.76,89.42,5.82,0,559,High Risk,22-30,2024-06
USR1093,2024-04-01,45,Female,PhD,Salaried,Tier 3,97687,25271,3602,2464,3836,4803,1533,1682,91,13473,11680,19820,4223,80798,5209,5.33,82.71,11.96,1,559,High Risk,41-50,2024-04
USR1094,2024-12-01,54,Male,Bachelor's,Business Owner,Tier 1,83352,14154,10420,2087,7980,1502,4528,2745,1384,961,11781,0,4650,50411,21160,25.39,60.48,14.13,0,641,Low Risk,51-65,2024-12
USR1095,2023-05-01,50,Male,Master's,Self-Employed,Tier 2,67906,14515,4196,2151,5659,7908,4844,4420,1969,5466,10251,0,3568,54696,2959,4.36,80.55,15.1,0,506,High Risk,41-50,2023-05
USR1096,2023-09-01,64,Female,Master's,Salaried,Tier 2,79102,12676,2110,2416,1497,8642,3536,4499,1146,9059,18504,0,4157,49738,10860,13.73,62.88,23.39,0,592,Medium Risk,51-65,2023-09
USR1097,2024-12-01,43,Male,Master's,Salaried,Tier 2,58629,13433,11436,2418,7463,2265,3284,3015,336,11397,9695,0,687,55734,0,0.0,95.06,16.54,0,507,High Risk,41-50,2024-12
USR1098,2024-01-01,47,Male,High School,Self-Employed,Tier 1,62018,11642,8023,1076,6853,6278,3587,842,1631,12015,12191,9672,478,62097,0,0.0,100.13,19.66,1,478,High Risk,41-50,2024-01
USR1099,2023-12-01,49,Female,PhD,Student,Tier 2,16928,4440,6159,2165,2819,2791,4913,4885,512,665,2462,4911,2791,37051,0,0.0,218.87,14.54,1,346,High Risk,41-50,2023-12
USR1100,2024-06-01,42,Male,Bachelor's,Salaried,Tier 3,56849,16404,5867,1188,3707,8230,5301,4118,602,12378,11847,5876,849,64520,0,0.0,113.49,20.84,1,448,High Risk,41-50,2024-06
USR1101,2024-11-01,28,Female,Bachelor's,Business Owner,Tier 2,76327,19572,11569,1289,1098,5366,2631,1786,2316,12774,5031,22848,3178,84427,0,0.0,110.61,6.59,1,489,High Risk,22-30,2024-11
USR1102,2023-09-01,38,Male,High School,Freelancer,Tier 3,44653,10575,9641,1491,1583,8929,1216,2609,1456,11739,2342,10019,554,59812,0,0.0,133.95,5.24,1,469,High Risk,31-40,2023-09
USR1103,2022-06-01,41,Male,Bachelor's,Salaried,Tier 3,64749,14728,7004,2710,4081,6953,841,4049,6,2228,14994,15805,2442,60847,0,0.0,93.97,23.16,1,475,High Risk,41-50,2022-06
USR1104,2023-09-01,62,Female,High School,Salaried,Tier 1,53665,17083,11963,1476,3586,2084,4262,254,119,8196,9303,8007,2680,59710,0,0.0,111.26,17.34,1,460,High Risk,51-65,2023-09
USR1105,2022-08-01,41,Male,Bachelor's,Salaried,Tier 1,62904,12195,10204,1855,7666,1807,515,1041,386,5197,10560,0,757,41623,10721,17.04,66.17,16.79,0,616,Medium Risk,41-50,2022-08
USR1106,2022-05-01,43,Male,Bachelor's,Freelancer,Tier 3,40175,11925,9077,2187,2802,2585,2503,4787,1373,12361,4693,0,3686,53286,0,0.0,132.63,11.68,0,467,High Risk,41-50,2022-05
USR1107,2022-10-01,49,Male,Master's,Salaried,Tier 3,58022,17493,5261,849,3284,531,640,1184,640,11866,5464,12778,361,54887,0,0.0,94.6,9.42,1,478,High Risk,41-50,2022-10
USR1108,2024-07-01,61,Male,Master's,Salaried,Tier 1,75812,17727,2662,2271,1221,8220,1338,2820,1714,2673,10532,5587,898,47131,18149,23.94,62.17,13.89,1,584,Low Risk,51-65,2024-07
USR1109,2024-06-01,28,Female,Bachelor's,Self-Employed,Tier 1,61549,12892,10885,3217,7178,791,1114,3106,4983,537,1855,12797,2173,59673,21,0.03,96.95,3.01,1,456,High Risk,22-30,2024-06
USR1110,2023-09-01,22,Male,Master's,Freelancer,Tier 1,67675,16520,5390,925,7902,4186,5443,2194,7673,4943,7693,18256,3744,77176,0,0.0,114.04,11.37,1,492,High Risk,22-30,2023-09
USR1111,2024-12-01,53,Female,Master's,Salaried,Tier 3,63679,10739,11373,826,1654,2142,2503,2132,1066,14024,7249,6022,3977,56458,0,0.0,88.66,11.38,1,476,High Risk,51-65,2024-12
USR1112,2024-03-01,34,Female,Master's,Salaried,Tier 1,75542,12025,5018,1629,6304,8266,4342,2472,182,7986,10166,17709,2405,68338,0,0.0,90.46,13.46,1,499,High Risk,31-40,2024-03
USR1113,2024-11-01,51,Male,High School,Self-Employed,Tier 2,45730,7880,11696,754,7667,9269,3621,302,696,2521,7256,2576,691,47673,0,0.0,104.25,15.87,1,472,High Risk,51-65,2024-11
USR1114,2024-08-01,44,Female,Master's,Self-Employed,Tier 3,72523,13592,3902,2537,516,4409,5442,1169,564,7380,17356,0,2192,41703,13464,18.57,57.5,23.93,0,638,Medium Risk,41-50,2024-08
USR1115,2024-02-01,40,Male,PhD,Business Owner,Tier 1,102175,25629,6171,2905,7525,1723,2278,1271,1763,9425,16658,30216,1232,90138,0,0.0,88.22,16.3,1,501,High Risk,31-40,2024-02
USR1116,2022-04-01,53,Other,Master's,Salaried,Tier 2,71689,22928,2328,2490,7597,9138,4350,936,1696,5021,15838,9932,3483,69899,0,0.0,97.5,22.09,1,510,High Risk,51-65,2022-04
USR1117,2024-03-01,51,Male,Bachelor's,Business Owner,Tier 1,77283,15234,11631,943,7469,4873,2400,1565,1258,14058,10748,5932,3710,69073,0,0.0,89.38,13.91,1,519,High Risk,51-65,2024-03
USR1118,2024-12-01,50,Female,Bachelor's,Freelancer,Tier 3,55687,18768,8295,612,1491,3079,4751,3830,1999,9339,8727,11952,4974,69090,0,0.0,124.07,15.67,1,450,High Risk,41-50,2024-12
USR1119,2024-03-01,50,Female,Bachelor's,Self-Employed,Tier 1,61175,20859,5846,1553,5473,1922,235,427,445,3802,1068,3515,985,45062,15045,24.59,73.66,1.75,1,580,Low Risk,41-50,2024-03
USR1120,2022-06-01,51,Male,Bachelor's,Freelancer,Tier 2,42524,14533,2224,3071,2732,8058,1017,3770,1893,9011,1416,7255,2033,55597,0,0.0,130.74,3.33,1,480,High Risk,51-65,2022-06
USR1121,2023-06-01,37,Female,High School,Salaried,Tier 2,44377,14090,4520,1188,3962,7245,2146,644,1930,5107,6431,5234,1191,47257,0,0.0,106.49,14.49,1,445,High Risk,31-40,2023-06
USR1122,2024-02-01,61,Female,Bachelor's,Salaried,Tier 1,60691,13519,10064,1490,1946,3109,4156,1819,199,6868,6004,0,4406,47576,7111,11.72,78.39,9.89,0,561,Medium Risk,51-65,2024-02
USR1123,2023-12-01,40,Male,Master's,Freelancer,Tier 1,67123,11044,5714,2373,1965,3581,4551,4893,947,11245,13404,3662,1983,51958,1761,2.62,77.41,19.97,1,514,High Risk,31-40,2023-12
USR1124,2022-07-01,39,Male,Master's,Self-Employed,Tier 2,72171,19036,4407,545,4267,7234,2425,2404,512,11870,9800,0,1384,54084,8287,11.48,74.94,13.58,0,579,Medium Risk,31-40,2022-07
USR1125,2023-02-01,22,Female,High School,Self-Employed,Tier 1,39101,10234,8683,1694,6274,8750,3525,2903,5358,10414,8624,2111,2661,62607,0,0.0,160.12,22.06,1,444,High Risk,22-30,2023-02
USR1126,2023-01-01,35,Female,PhD,Salaried,Tier 3,67657,21649,2810,3701,4127,9150,707,3250,989,10448,16446,0,1868,58699,0,0.0,86.76,24.31,0,527,High Risk,31-40,2023-01
USR1127,2024-02-01,23,Other,Bachelor's,Business Owner,Tier 3,90197,31496,8752,1256,3583,603,3945,3702,4507,12370,3329,17139,2513,89866,0,0.0,99.63,3.69,1,520,High Risk,22-30,2024-02
USR1128,2022-02-01,49,Female,Master's,Self-Employed,Tier 2,53914,13566,5117,1876,2043,5426,4316,3826,1401,12470,5321,5838,771,56650,0,0.0,105.07,9.87,1,453,High Risk,41-50,2022-02
USR1129,2023-11-01,51,Female,Master's,Salaried,Tier 2,74074,16225,6773,1726,579,9480,4077,1381,1812,6373,12314,15678,4500,68604,0,0.0,92.62,16.62,1,501,High Risk,51-65,2023-11
USR1130,2024-04-01,59,Female,Master's,Salaried,Tier 2,65071,12180,5290,1749,7452,1241,5014,3456,545,7998,4969,17637,3938,66500,0,0.0,102.2,7.64,1,474,High Risk,51-65,2024-04
USR1131,2022-01-01,25,Male,PhD,Freelancer,Tier 3,74936,11312,4251,3651,6945,6944,659,997,7305,7672,5002,8942,783,59461,10473,13.98,79.35,6.68,1,522,Medium Risk,22-30,2022-01
USR1132,2024-08-01,22,Male,Bachelor's,Freelancer,Tier 2,41836,10535,6661,3881,3787,5223,5497,1034,6598,11207,8510,0,2420,56843,0,0.0,135.87,20.34,0,463,High Risk,22-30,2024-08
USR1133,2022-12-01,29,Female,Master's,Self-Employed,Tier 1,72146,18837,6606,3606,1771,8159,1605,3199,4710,6135,17682,0,507,55135,0,0.0,76.42,24.51,0,539,High Risk,22-30,2022-12
USR1134,2024-11-01,50,Female,High School,Business Owner,Tier 1,73478,23144,11115,1063,2064,5703,4295,2232,167,4347,14214,0,4745,58875,389,0.53,80.13,19.34,0,543,High Risk,41-50,2024-11
USR1135,2024-02-01,60,Male,Master's,Salaried,Tier 2,72017,18070,8421,2708,5891,3476,5356,4652,889,9629,9428,10355,261,69708,0,0.0,96.79,13.09,1,468,High Risk,51-65,2024-02
USR1136,2024-07-01,24,Male,Master's,Salaried,Tier 2,54237,18076,5052,3387,6776,7926,2236,2964,3080,1264,6000,0,4770,55531,0,0.0,102.39,11.06,0,484,High Risk,22-30,2024-07
USR1137,2022-12-01,53,Female,Master's,Business Owner,Tier 2,69376,19121,10207,3085,5624,7003,2877,2609,1705,6806,9359,16159,3988,79184,0,0.0,114.14,13.49,1,496,High Risk,51-65,2022-12
USR1138,2024-05-01,31,Female,Bachelor's,Business Owner,Tier 1,78235,24883,6451,2772,7399,9119,1944,3884,1617,1152,9052,0,2333,61554,7629,9.75,78.68,11.57,0,578,High Risk,31-40,2024-05
USR1139,2022-05-01,31,Male,Master's,Freelancer,Tier 2,56975,10236,6925,1840,6161,6986,3183,3475,1427,12772,7163,16846,2159,72010,0,0.0,126.39,12.57,1,481,High Risk,31-40,2022-05
USR1140,2024-11-01,40,Male,High School,Business Owner,Tier 1,62998,20226,4646,1937,7272,6990,2558,207,827,7544,3204,13931,2232,68370,0,0.0,108.53,5.09,1,506,High Risk,31-40,2024-11
USR1141,2022-07-01,55,Male,High School,Salaried,Tier 1,46290,13193,11293,594,2213,2444,1431,2719,136,12294,10458,6628,3962,56907,0,0.0,122.94,22.59,1,465,High Risk,51-65,2022-07
USR1142,2023-04-01,54,Male,Master's,Business Owner,Tier 2,91491,16838,11282,3796,1509,6739,1377,2419,1256,10821,17258,0,2986,59023,15210,16.62,64.51,18.86,0,600,Medium Risk,51-65,2023-04
USR1143,2024-08-01,44,Male,Bachelor's,Salaried,Tier 1,67502,12687,4906,2302,1272,7922,961,4074,114,13268,11491,0,1742,49248,6763,10.02,72.96,17.02,0,563,Medium Risk,41-50,2024-08
USR1144,2023-05-01,49,Male,Master's,Salaried,Tier 2,68898,23101,3746,1448,6784,6473,4978,3928,1275,4464,16361,0,1875,58072,0,0.0,84.29,23.75,0,559,High Risk,41-50,2023-05
USR1145,2023-09-01,53,Female,Bachelor's,Salaried,Tier 2,69241,10832,6309,1052,982,9963,2554,3529,1516,5111,4922,0,4821,46669,17650,25.49,67.4,7.11,0,667,Low Risk,51-65,2023-09
USR1146,2024-03-01,28,Male,High School,Salaried,Tier 2,45606,11059,11912,3192,7972,6021,5823,3571,5693,6259,925,11033,233,72768,0,0.0,159.56,2.03,1,445,High Risk,22-30,2024-03
USR1147,2023-03-01,50,Female,Master's,Salaried,Tier 2,67152,14282,2448,565,2892,911,4914,813,1072,8878,13869,0,4161,40936,12347,18.39,60.96,20.65,0,602,Medium Risk,41-50,2023-03
USR1148,2023-11-01,29,Female,Bachelor's,Salaried,Tier 1,76183,21560,5012,3968,6181,6590,3926,888,1530,645,19015,0,2999,53299,3869,5.08,69.96,24.96,0,570,High Risk,22-30,2023-11
USR1149,2022-08-01,22,Male,High School,Salaried,Tier 1,55546,17659,3568,3781,7937,746,1743,1097,6665,5601,8032,11039,2055,61891,0,0.0,111.42,14.46,1,470,High Risk,22-30,2022-08
USR1150,2024-01-01,24,Female,Master's,Salaried,Tier 3,71010,15769,5491,1997,3679,7342,3877,309,7913,4747,1044,3916,3880,58920,11046,15.56,82.97,1.47,1,569,Medium Risk,22-30,2024-01
USR1151,2022-11-01,45,Male,Bachelor's,Self-Employed,Tier 2,74447,17523,9310,1164,2081,7064,2133,3212,687,10078,14525,0,2885,56137,3785,5.08,75.41,19.51,0,572,High Risk,41-50,2022-11
USR1152,2023-09-01,44,Female,Bachelor's,Salaried,Tier 2,51805,17944,8883,3231,3021,2671,3368,3118,1019,4688,955,0,1257,49200,1650,3.19,94.97,1.84,0,520,High Risk,41-50,2023-09
USR1153,2022-10-01,29,Male,Bachelor's,Salaried,Tier 1,69371,21281,7984,3457,1605,7778,3761,1360,715,14637,9365,0,4701,67279,0,0.0,96.98,13.5,0,514,High Risk,22-30,2022-10
USR1154,2022-09-01,58,Female,Master's,Freelancer,Tier 2,68311,22504,11239,3384,4209,7957,4302,4181,1454,11279,4739,17685,3161,91355,0,0.0,133.73,6.94,1,441,High Risk,51-65,2022-09
USR1155,2022-01-01,24,Female,Master's,Business Owner,Tier 2,84401,20066,9088,3118,5703,6218,4057,3810,3404,3196,19307,24817,4588,88065,0,0.0,104.34,22.88,1,516,High Risk,22-30,2022-01
USR1156,2023-10-01,54,Male,Master's,Freelancer,Tier 2,61877,12178,6768,3243,3861,2560,4217,4944,1093,12704,6981,12486,2827,66881,0,0.0,108.09,11.28,1,482,High Risk,51-65,2023-10
USR1157,2022-06-01,49,Male,High School,Salaried,Tier 2,47143,10954,3064,679,7738,3834,4644,2203,292,13389,10589,0,4020,50817,0,0.0,107.79,22.46,0,478,High Risk,41-50,2022-06
USR1158,2024-06-01,29,Female,Master's,Freelancer,Tier 1,49506,14516,5821,3381,4770,7690,3164,1727,7223,8740,3701,7174,3357,67563,0,0.0,136.47,7.48,1,428,High Risk,22-30,2024-06
USR1159,2024-10-01,55,Female,Master's,Salaried,Tier 1,73079,12561,10759,1982,6447,1444,1230,2113,1257,14690,7077,3827,3843,60153,5849,8.0,82.31,9.68,1,539,High Risk,51-65,2024-10
USR1160,2023-01-01,56,Male,Master's,Salaried,Tier 3,76388,15590,3436,3639,1341,5861,2747,4541,230,3829,18087,15329,3962,60505,0,0.0,79.21,23.68,1,474,High Risk,51-65,2023-01
USR1161,2023-10-01,53,Female,Bachelor's,Salaried,Tier 3,71967,11466,8097,3900,4034,9954,2722,3381,1286,12281,3621,18379,2331,77831,0,0.0,108.15,5.03,1,493,High Risk,51-65,2023-10
USR1162,2022-06-01,45,Male,Master's,Business Owner,Tier 1,99557,23542,4483,701,2372,5784,4819,3546,937,11280,14398,0,806,58270,26889,27.01,58.53,14.46,0,668,Low Risk,41-50,2022-06
USR1163,2023-12-01,35,Female,Master's,Salaried,Tier 2,69460,21913,9719,1998,7509,7381,2075,3063,1821,3981,6746,0,2555,62015,699,1.01,89.28,9.71,0,538,High Risk,31-40,2023-12
USR1164,2023-09-01,53,Male,High School,Salaried,Tier 1,64548,10000,6800,2041,7758,8867,789,4810,1609,14991,12492,16135,2499,76299,0,0.0,118.21,19.35,1,467,High Risk,51-65,2023-09
USR1165,2023-11-01,64,Female,Bachelor's,Salaried,Tier 1,60261,17178,8382,3586,7112,9744,2480,705,1144,9466,1947,0,4116,63913,0,0.0,106.06,3.23,0,482,High Risk,51-65,2023-11
USR1166,2022-05-01,37,Male,Master's,Business Owner,Tier 1,94216,31703,6829,3613,6482,8440,3301,4450,1486,5141,10298,0,4475,75920,7998,8.49,80.58,10.93,0,591,High Risk,31-40,2022-05
USR1167,2022-07-01,25,Male,High School,Self-Employed,Tier 1,49659,9801,8153,3090,4005,833,2614,2206,1672,6059,8677,13299,1533,53265,0,0.0,107.26,17.47,1,490,High Risk,22-30,2022-07
USR1168,2022-03-01,58,Male,PhD,Salaried,Tier 2,80565,23261,4794,3529,3820,9956,4097,4406,1047,1760,8197,17202,4208,78080,0,0.0,96.92,10.17,1,490,High Risk,51-65,2022-03
USR1169,2023-01-01,42,Male,Master's,Self-Employed,Tier 2,66388,22905,9612,3321,7287,3445,3878,3055,705,1149,971,8127,2673,66157,0,0.0,99.65,1.46,1,496,High Risk,41-50,2023-01
USR1170,2022-12-01,35,Female,Bachelor's,Self-Employed,Tier 1,43162,14781,3097,1812,3228,5280,2043,4164,1703,12131,7608,0,3757,51996,0,0.0,120.47,17.63,0,514,High Risk,31-40,2022-12
USR1171,2022-06-01,52,Male,Bachelor's,Freelancer,Tier 1,39007,7683,3638,2448,1454,5156,4351,1874,376,3548,4907,0,3933,34461,0,0.0,88.35,12.58,0,501,High Risk,51-65,2022-06
USR1172,2024-10-01,39,Female,Bachelor's,Salaried,Tier 3,63820,10853,11850,1193,2095,3165,2138,1390,1523,2523,180,0,2286,39016,24624,38.58,61.13,0.28,0,641,Low Risk,31-40,2024-10
USR1173,2023-03-01,28,Male,PhD,Business Owner,Tier 1,80501,14462,11317,2219,7492,7631,2394,2592,625,9772,12329,20994,3550,83048,0,0.0,103.16,15.32,1,519,High Risk,22-30,2023-03
USR1174,2023-06-01,31,Male,Bachelor's,Salaried,Tier 2,69649,20226,10455,1767,2788,5435,4659,2121,436,4770,16017,0,575,53232,400,0.57,76.43,23.0,0,518,High Risk,31-40,2023-06
USR1175,2022-03-01,28,Male,Master's,Freelancer,Tier 1,61972,18291,2160,2291,7345,915,452,4589,3830,5833,1720,9544,2152,57402,2850,4.6,92.63,2.78,1,473,High Risk,22-30,2022-03
